axc: 0.27, ayc: -0.33, azc: 0.91, ax: 4437, ay: -5417, az: 14969
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3237, my: 1815, mz: -1572

128438  gxc: -0.82, gyc: -0.73, gzc: -4.87, gx: -94, gy: -83, gz: -557
axc: 0.28, ayc: -0.33, azc: 0.91, ax: 4598, ay: -5425, az: 14960
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3240, my: 1813, mz: -1578

128665  gxc: -0.80, gyc: -0.68, gzc: -4.70, gx: -91, gy: -78, gz: -537
axc: 0.28, ayc: -0.33, azc: 0.92, ax: 4557, ay: -5416, az: 15061
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3196, my: 1792, mz: -1578

128893  gxc: -0.44, gyc: -0.92, gzc: -4.94, gx: -50, gy: -105, gz: -565
axc: 0.28, ayc: -0.33, azc: 0.91, ax: 4528, ay: -5417, az: 14912
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3220, my: 1810, mz: -1559

129113  gxc: -0.59, gyc: -0.90, gzc: -5.12, gx: -67, gy: -103, gz: -585
axc: 0.27, ayc: -0.33, azc: 0.92, ax: 4448, ay: -5383, az: 15020
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3239, my: 1796, mz: -1563

129341  gxc: -0.87, gyc: -0.95, gzc: -5.19, gx: -99, gy: -109, gz: -593
axc: 0.28, ayc: -0.33, azc: 0.92, ax: 4544, ay: -5391, az: 15037
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3244, my: 1800, mz: -1588

129569  gxc: -0.45, gyc: -1.23, gzc: -4.92, gx: -52, gy: -140, gz: -562
axc: 0.27, ayc: -0.33, azc: 0.92, ax: 4467, ay: -5395, az: 15140
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3219, my: 1813, mz: -1543

129799  gxc: -0.74, gyc: -0.53, gzc: -5.29, gx: -84, gy: -61, gz: -605
axc: 0.28, ayc: -0.33, azc: 0.91, ax: 4569, ay: -5336, az: 14973
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3212, my: 1821, mz: -1547

130026  gxc: 0.60, gyc: -0.37, gzc: -4.31, gx: 68, gy: -42, gz: -493
axc: 0.35, ayc: -0.45, azc: 1.14, ax: 5752, ay: -7350, az: 18755
mxc: 0.45, mxy: 0.25, mzc: -0.21, mx: 3214, my: 1806, mz: -1529

130252  gxc: 0.69, gyc: -1.05, gzc: -5.40, gx: 79, gy: -120, gz: -617
axc: 0.27, ayc: -0.34, azc: 0.90, ax: 4388, ay: -5548, az: 14762
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3207, my: 1828, mz: -1566

130479  gxc: -1.04, gyc: -0.98, gzc: -4.71, gx: -119, gy: -112, gz: -538
axc: 0.29, ayc: -0.34, azc: 0.94, ax: 4715, ay: -5517, az: 15405
mxc: 0.45, mxy: 0.25, mzc: -0.23, mx: 3201, my: 1812, mz: -1608

130709  gxc: -4.97, gyc: 0.45, gzc: -4.66, gx: -568, gy: 51, gz: -532
axc: 0.26, ayc: -0.29, azc: 0.91, ax: 4209, ay: -4811, az: 14873
mxc: 0.45, mxy: 0.24, mzc: -0.22, mx: 3213, my: 1748, mz: -1548

130935  gxc: -2.70, gyc: -0.11, gzc: -4.80, gx: -308, gy: -13, gz: -548
axc: 0.27, ayc: -0.30, azc: 0.92, ax: 4399, ay: -4989, az: 15003
mxc: 0.45, mxy: 0.25, mzc: -0.23, mx: 3221, my: 1770, mz: -1615

131164  gxc: -0.42, gyc: 1.88, gzc: -4.79, gx: -48, gy: 215, gz: -547
axc: 0.28, ayc: -0.33, azc: 0.92, ax: 4600, ay: -5483, az: 15108
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3230, my: 1778, mz: -1589

131391  gxc: -1.66, gyc: -0.17, gzc: -4.70, gx: -190, gy: -20, gz: -537
axc: 0.30, ayc: -0.31, azc: 0.93, ax: 4839, ay: -5136, az: 15170
mxc: 0.46, mxy: 0.26, mzc: -0.23, mx: 3256, my: 1827, mz: -1635

131619  gxc: 2.67, gyc: -0.48, gzc: -5.40, gx: 305, gy: -55, gz: -617
axc: 0.34, ayc: -0.36, azc: 0.85, ax: 5545, ay: -5869, az: 13983
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3251, my: 1811, mz: -1576

131847  gxc: 0.41, gyc: -0.41, gzc: -4.93, gx: 47, gy: -47, gz: -563
axc: 0.30, ayc: -0.30, azc: 0.93, ax: 4932, ay: -4889, az: 15170
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3271, my: 1814, mz: -1602

132072  gxc: -1.10, gyc: 2.93, gzc: -4.75, gx: -126, gy: 335, gz: -543
axc: 0.33, ayc: -0.35, azc: 0.86, ax: 5371, ay: -5798, az: 14172
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3248, my: 1825, mz: -1551

132299  gxc: -0.45, gyc: -0.51, gzc: -5.03, gx: -52, gy: -58, gz: -575
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4700, ay: -5484, az: 14994
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3257, my: 1812, mz: -1562

132528  gxc: -0.22, gyc: -1.47, gzc: -4.87, gx: -25, gy: -168, gz: -557
axc: 0.26, ayc: -0.31, azc: 0.91, ax: 4201, ay: -5033, az: 14920
mxc: 0.45, mxy: 0.25, mzc: -0.21, mx: 3237, my: 1794, mz: -1516

132756  gxc: -0.52, gyc: -1.29, gzc: -5.18, gx: -60, gy: -147, gz: -592
axc: 0.28, ayc: -0.34, azc: 0.91, ax: 4513, ay: -5539, az: 14911
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3250, my: 1801, mz: -1599

132985  gxc: -0.60, gyc: 4.04, gzc: -4.17, gx: -68, gy: 462, gz: -477
axc: 0.32, ayc: -0.36, azc: 0.89, ax: 5273, ay: -5821, az: 14657
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3239, my: 1818, mz: -1570

133212  gxc: -1.15, gyc: -1.22, gzc: -4.82, gx: -131, gy: -139, gz: -551
axc: 0.30, ayc: -0.32, azc: 0.91, ax: 4909, ay: -5251, az: 14966
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3238, my: 1799, mz: -1584

133442  gxc: -1.41, gyc: -0.64, gzc: -4.65, gx: -161, gy: -73, gz: -531
axc: 0.27, ayc: -0.30, azc: 0.88, ax: 4372, ay: -4939, az: 14441
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3253, my: 1777, mz: -1541

133670  gxc: -1.22, gyc: -0.95, gzc: -4.85, gx: -139, gy: -108, gz: -554
axc: 0.29, ayc: -0.31, azc: 0.92, ax: 4708, ay: -5126, az: 15025
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3291, my: 1764, mz: -1542

133901  gxc: -1.72, gyc: -15.72, gzc: -1.63, gx: -197, gy: -1796, gz: -186
axc: 0.38, ayc: -0.50, azc: 0.78, ax: 6239, ay: -8131, az: 12802
mxc: 0.45, mxy: 0.26, mzc: -0.21, mx: 3229, my: 1850, mz: -1527

134132  gxc: -5.07, gyc: -3.81, gzc: 0.12, gx: -579, gy: -435, gz: 14
axc: 0.37, ayc: -0.37, azc: 0.93, ax: 6004, ay: -6136, az: 15194
mxc: 0.46, mxy: 0.26, mzc: -0.22, mx: 3272, my: 1844, mz: -1582

134359  gxc: 7.50, gyc: -8.04, gzc: -4.51, gx: 857, gy: -919, gz: -516
axc: 0.50, ayc: -0.35, azc: 0.86, ax: 8174, ay: -5669, az: 14107
mxc: 0.46, mxy: 0.25, mzc: -0.21, mx: 3283, my: 1804, mz: -1534

134587  gxc: 5.40, gyc: -2.75, gzc: -6.20, gx: 617, gy: -314, gz: -709
axc: 0.28, ayc: -0.32, azc: 0.92, ax: 4663, ay: -5229, az: 15049
mxc: 0.46, mxy: 0.26, mzc: -0.22, mx: 3273, my: 1853, mz: -1542

134814  gxc: -3.45, gyc: -3.75, gzc: -3.18, gx: -394, gy: -429, gz: -363
axc: 0.29, ayc: -0.33, azc: 0.90, ax: 4688, ay: -5375, az: 14799
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3236, my: 1862, mz: -1550

135045  gxc: 2.05, gyc: -2.44, gzc: -4.19, gx: 234, gy: -279, gz: -479
axc: 0.28, ayc: -0.33, azc: 0.90, ax: 4554, ay: -5411, az: 14815
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3250, my: 1832, mz: -1573

135272  gxc: -3.80, gyc: -0.95, gzc: -4.63, gx: -434, gy: -108, gz: -529
axc: 0.28, ayc: -0.31, azc: 0.88, ax: 4582, ay: -5023, az: 14500
mxc: 0.46, mxy: 0.26, mzc: -0.22, mx: 3270, my: 1843, mz: -1563

135502  gxc: -2.24, gyc: -1.78, gzc: -5.21, gx: -256, gy: -203, gz: -595
axc: 0.28, ayc: -0.33, azc: 0.91, ax: 4509, ay: -5403, az: 14963
mxc: 0.45, mxy: 0.25, mzc: -0.23, mx: 3239, my: 1801, mz: -1611

135732  gxc: 2.37, gyc: 2.42, gzc: -3.93, gx: 271, gy: 277, gz: -449
axc: 0.29, ayc: -0.35, azc: 0.92, ax: 4720, ay: -5797, az: 15088
mxc: 0.46, mxy: 0.26, mzc: -0.22, mx: 3265, my: 1845, mz: -1547

135957  gxc: -2.23, gyc: -0.35, gzc: -4.17, gx: -255, gy: -40, gz: -477
axc: 0.29, ayc: -0.34, azc: 0.92, ax: 4677, ay: -5630, az: 15023
mxc: 0.46, mxy: 0.26, mzc: -0.21, mx: 3257, my: 1851, mz: -1534

136186  gxc: -0.40, gyc: -0.24, gzc: -5.44, gx: -46, gy: -27, gz: -622
axc: 0.28, ayc: -0.34, azc: 0.92, ax: 4642, ay: -5526, az: 15055
mxc: 0.46, mxy: 0.26, mzc: -0.22, mx: 3253, my: 1822, mz: -1566

136414  gxc: -0.72, gyc: -4.01, gzc: -7.32, gx: -82, gy: -458, gz: -837
axc: 0.27, ayc: -0.33, azc: 0.90, ax: 4504, ay: -5356, az: 14724
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3276, my: 1790, mz: -1604

136643  gxc: 22.51, gyc: -4.68, gzc: -5.07, gx: 2573, gy: -535, gz: -580
axc: 0.30, ayc: -0.31, azc: 0.97, ax: 4846, ay: -5092, az: 15873
mxc: 0.46, mxy: 0.24, mzc: -0.22, mx: 3305, my: 1696, mz: -1587

136872  gxc: 5.67, gyc: -3.19, gzc: -5.45, gx: 648, gy: -365, gz: -623
axc: 0.27, ayc: -0.28, azc: 0.88, ax: 4467, ay: -4670, az: 14456
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3280, my: 1778, mz: -1584

137101  gxc: 0.11, gyc: 0.93, gzc: -4.97, gx: 12, gy: 106, gz: -568
axc: 0.33, ayc: -0.33, azc: 0.96, ax: 5346, ay: -5394, az: 15802
mxc: 0.46, mxy: 0.25, mzc: -0.23, mx: 3266, my: 1818, mz: -1613

137325  gxc: -0.03, gyc: -0.39, gzc: -4.78, gx: -4, gy: -45, gz: -546
axc: 0.30, ayc: -0.33, azc: 0.94, ax: 4945, ay: -5428, az: 15393
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3267, my: 1798, mz: -1571

137551  gxc: -0.70, gyc: -0.36, gzc: -4.83, gx: -80, gy: -41, gz: -552
axc: 0.29, ayc: -0.32, azc: 0.91, ax: 4824, ay: -5263, az: 14841
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3285, my: 1790, mz: -1582

137780  gxc: 0.92, gyc: -0.79, gzc: -4.66, gx: 105, gy: -90, gz: -532
axc: 0.30, ayc: -0.35, azc: 0.91, ax: 4908, ay: -5772, az: 14920
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3255, my: 1777, mz: -1586

138006  gxc: -2.42, gyc: 2.99, gzc: -4.45, gx: -277, gy: 342, gz: -509
axc: 0.32, ayc: -0.29, azc: 0.90, ax: 5222, ay: -4811, az: 14681
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3226, my: 1806, mz: -1551

138234  gxc: -1.19, gyc: -1.58, gzc: -4.74, gx: -136, gy: -181, gz: -542
axc: 0.29, ayc: -0.34, azc: 0.93, ax: 4798, ay: -5654, az: 15294
mxc: 0.45, mxy: 0.26, mzc: -0.21, mx: 3247, my: 1833, mz: -1526

138464  gxc: -0.45, gyc: -1.22, gzc: -4.90, gx: -52, gy: -139, gz: -560
axc: 0.28, ayc: -0.34, azc: 0.91, ax: 4624, ay: -5510, az: 14912
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3269, my: 1793, mz: -1596

138693  gxc: -0.17, gyc: -0.45, gzc: -4.36, gx: -19, gy: -51, gz: -498
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4812, ay: -5432, az: 14918
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3253, my: 1810, mz: -1601

138920  gxc: -0.88, gyc: -0.81, gzc: -4.94, gx: -100, gy: -92, gz: -564
axc: 0.29, ayc: -0.34, azc: 0.91, ax: 4718, ay: -5500, az: 14967
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3238, my: 1810, mz: -1606

139149  gxc: -0.92, gyc: -0.86, gzc: -4.50, gx: -105, gy: -98, gz: -514
axc: 0.29, ayc: -0.31, azc: 0.92, ax: 4743, ay: -5044, az: 15052
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3255, my: 1817, mz: -1576

139378  gxc: -0.69, gyc: -0.74, gzc: -4.87, gx: -79, gy: -85, gz: -557
axc: 0.28, ayc: -0.36, azc: 0.88, ax: 4614, ay: -5892, az: 14407
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3251, my: 1801, mz: -1559

139606  gxc: -0.62, gyc: -0.49, gzc: -4.89, gx: -71, gy: -56, gz: -559
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4725, ay: -5441, az: 14878
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3257, my: 1792, mz: -1565

139834  gxc: -1.16, gyc: -0.53, gzc: -5.43, gx: -133, gy: -61, gz: -620
axc: 0.29, ayc: -0.32, azc: 0.92, ax: 4777, ay: -5279, az: 15038
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3247, my: 1798, mz: -1566

140062  gxc: -0.33, gyc: -0.58, gzc: -5.00, gx: -38, gy: -66, gz: -571
axc: 0.29, ayc: -0.34, azc: 0.91, ax: 4812, ay: -5605, az: 14853
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3229, my: 1826, mz: -1544

140291  gxc: -0.59, gyc: -0.40, gzc: -4.57, gx: -67, gy: -46, gz: -522
axc: 0.29, ayc: -0.32, azc: 0.91, ax: 4753, ay: -5292, az: 14980
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3210, my: 1805, mz: -1553

140518  gxc: -0.67, gyc: -0.98, gzc: -4.77, gx: -77, gy: -112, gz: -545
axc: 0.29, ayc: -0.32, azc: 0.92, ax: 4786, ay: -5322, az: 15015
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3271, my: 1803, mz: -1576

140746  gxc: -0.74, gyc: -0.81, gzc: -4.87, gx: -84, gy: -93, gz: -556
axc: 0.28, ayc: -0.32, azc: 0.91, ax: 4669, ay: -5326, az: 14947
mxc: 0.45, mxy: 0.25, mzc: -0.21, mx: 3198, my: 1760, mz: -1498

140975  gxc: -0.69, gyc: -0.81, gzc: -4.68, gx: -79, gy: -92, gz: -535
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4689, ay: -5373, az: 14875
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3245, my: 1805, mz: -1576

141202  gxc: -0.83, gyc: -0.71, gzc: -4.55, gx: -95, gy: -81, gz: -520
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4735, ay: -5397, az: 14975
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3263, my: 1817, mz: -1599

141430  gxc: -0.65, gyc: -0.58, gzc: -5.00, gx: -74, gy: -66, gz: -571
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4746, ay: -5329, az: 14872
mxc: 0.46, mxy: 0.26, mzc: -0.22, mx: 3261, my: 1855, mz: -1559

141658  gxc: -0.69, gyc: -0.69, gzc: -4.82, gx: -79, gy: -79, gz: -551
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4742, ay: -5342, az: 14905
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3216, my: 1782, mz: -1553

141885  gxc: -0.89, gyc: -0.73, gzc: -5.27, gx: -102, gy: -83, gz: -602
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4720, ay: -5375, az: 14896
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3228, my: 1803, mz: -1542

142114  gxc: -0.63, gyc: -0.52, gzc: -5.08, gx: -72, gy: -60, gz: -581
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4736, ay: -5371, az: 14919
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3227, my: 1797, mz: -1590

142342  gxc: -0.65, gyc: -0.45, gzc: -4.68, gx: -74, gy: -52, gz: -535
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4756, ay: -5362, az: 14857
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3233, my: 1818, mz: -1560

142570  gxc: -0.66, gyc: -0.41, gzc: -4.89, gx: -75, gy: -47, gz: -559
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4740, ay: -5408, az: 14860
mxc: 0.46, mxy: 0.29, mzc: -0.22, mx: 3274, my: 2045, mz: -1546

142797  gxc: -0.82, gyc: -0.88, gzc: -4.91, gx: -94, gy: -100, gz: -561
axc: 0.29, ayc: -0.32, azc: 0.91, ax: 4762, ay: -5223, az: 14948
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3254, my: 1793, mz: -1591

143027  gxc: -0.69, gyc: -0.75, gzc: -4.94, gx: -79, gy: -86, gz: -565
axc: 0.29, ayc: -0.32, azc: 0.91, ax: 4730, ay: -5295, az: 14932
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3255, my: 1817, mz: -1592

143254  gxc: -0.99, gyc: -0.84, gzc: -5.16, gx: -113, gy: -96, gz: -590
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4734, ay: -5408, az: 14906
mxc: 0.45, mxy: 0.25, mzc: -0.23, mx: 3229, my: 1759, mz: -1633

143482  gxc: -0.68, gyc: -0.76, gzc: -4.91, gx: -78, gy: -87, gz: -561
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4737, ay: -5420, az: 14893
mxc: 0.45, mxy: 0.25, mzc: -0.23, mx: 3221, my: 1792, mz: -1654

143711  gxc: -0.64, gyc: -0.74, gzc: -5.01, gx: -73, gy: -84, gz: -572
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4749, ay: -5404, az: 14938
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3229, my: 1816, mz: -1587

143938  gxc: -0.60, gyc: -0.66, gzc: -5.01, gx: -68, gy: -75, gz: -572
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4764, ay: -5360, az: 14935
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3279, my: 1779, mz: -1589

144166  gxc: -0.56, gyc: -0.71, gzc: -4.84, gx: -64, gy: -81, gz: -553
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4701, ay: -5375, az: 14869
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3258, my: 1807, mz: -1571

144394  gxc: -0.71, gyc: -0.62, gzc: -4.72, gx: -81, gy: -71, gz: -539
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4692, ay: -5406, az: 14953
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3229, my: 1828, mz: -1598

144622  gxc: -0.77, gyc: -0.74, gzc: -5.30, gx: -88, gy: -85, gz: -606
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4768, ay: -5398, az: 14920
mxc: 0.45, mxy: 0.25, mzc: -0.23, mx: 3247, my: 1820, mz: -1637

144849  gxc: -0.69, gyc: -0.82, gzc: -4.93, gx: -79, gy: -94, gz: -563
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4727, ay: -5400, az: 14922
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3220, my: 1794, mz: -1595

145077  gxc: -0.80, gyc: -0.72, gzc: -4.72, gx: -91, gy: -82, gz: -539
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4816, ay: -5339, az: 14846
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3210, my: 1814, mz: -1592

145305  gxc: -1.13, gyc: -0.88, gzc: -5.23, gx: -129, gy: -100, gz: -598
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4743, ay: -5392, az: 14930
mxc: 0.45, mxy: 0.26, mzc: -0.23, mx: 3236, my: 1822, mz: -1652

145534  gxc: -0.84, gyc: -0.67, gzc: -4.93, gx: -96, gy: -77, gz: -563
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4708, ay: -5378, az: 14852
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3193, my: 1827, mz: -1579

145763  gxc: -0.78, gyc: -0.64, gzc: -4.92, gx: -89, gy: -73, gz: -562
axc: 0.30, ayc: -0.32, azc: 0.91, ax: 4839, ay: -5325, az: 14931
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3217, my: 1835, mz: -1593

145990  gxc: -0.88, gyc: -0.74, gzc: -5.26, gx: -101, gy: -84, gz: -601
axc: 0.28, ayc: -0.33, azc: 0.91, ax: 4668, ay: -5377, az: 14925
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3224, my: 1825, mz: -1598

146220  gxc: -0.87, gyc: -0.54, gzc: -5.12, gx: -99, gy: -62, gz: -585
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4753, ay: -5361, az: 14905
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3245, my: 1815, mz: -1591

146447  gxc: -0.66, gyc: -0.73, gzc: -4.77, gx: -75, gy: -83, gz: -545
axc: 0.28, ayc: -0.33, azc: 0.91, ax: 4659, ay: -5393, az: 14899
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3233, my: 1800, mz: -1573

146677  gxc: -0.58, gyc: -0.75, gzc: -4.90, gx: -66, gy: -86, gz: -560
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4693, ay: -5373, az: 14925
mxc: 0.45, mxy: 0.26, mzc: -0.21, mx: 3248, my: 1840, mz: -1532

146905  gxc: -0.64, gyc: -0.62, gzc: -4.80, gx: -73, gy: -71, gz: -548
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4700, ay: -5423, az: 14978
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3204, my: 1850, mz: -1544

147133  gxc: -0.86, gyc: -0.70, gzc: -5.00, gx: -98, gy: -80, gz: -571
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4716, ay: -5404, az: 14903
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3252, my: 1812, mz: -1556

147360  gxc: -0.67, gyc: -0.66, gzc: -4.86, gx: -76, gy: -75, gz: -555
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4794, ay: -5392, az: 14918
mxc: 0.46, mxy: 0.25, mzc: -0.23, mx: 3262, my: 1791, mz: -1635

147599  gxc: -0.65, gyc: -1.00, gzc: -4.84, gx: -74, gy: -114, gz: -553
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4756, ay: -5378, az: 14945
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3208, my: 1764, mz: -1594

147817  gxc: -0.51, gyc: -0.78, gzc: -4.94, gx: -58, gy: -89, gz: -564
axc: 0.29, ayc: -0.32, azc: 0.91, ax: 4707, ay: -5312, az: 14948
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3268, my: 1792, mz: -1538

148045  gxc: -0.77, gyc: -0.69, gzc: -4.92, gx: -88, gy: -79, gz: -562
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4784, ay: -5377, az: 14948
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3269, my: 1802, mz: -1557

148273  gxc: -0.73, gyc: -0.88, gzc: -4.72, gx: -83, gy: -101, gz: -539
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4763, ay: -5402, az: 14905
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3262, my: 1772, mz: -1592

148501  gxc: -0.55, gyc: -0.68, gzc: -5.13, gx: -63, gy: -78, gz: -586
axc: 0.29, ayc: -0.33, azc: 0.92, ax: 4723, ay: -5360, az: 15008
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3250, my: 1816, mz: -1565

148729  gxc: -1.12, gyc: -0.53, gzc: -4.96, gx: -128, gy: -61, gz: -567
axc: 0.29, ayc: -0.33, azc: 0.90, ax: 4784, ay: -5383, az: 14826
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3266, my: 1805, mz: -1536

148958  gxc: -0.66, gyc: -0.87, gzc: -4.80, gx: -75, gy: -99, gz: -548
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4757, ay: -5393, az: 14965
mxc: 0.46, mxy: 0.26, mzc: -0.22, mx: 3255, my: 1835, mz: -1575

149186  gxc: -0.78, gyc: -0.88, gzc: -5.08, gx: -89, gy: -101, gz: -581
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4742, ay: -5413, az: 14869
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3226, my: 1784, mz: -1570

149414  gxc: -0.69, gyc: -0.76, gzc: -4.83, gx: -79, gy: -87, gz: -552
axc: 0.29, ayc: -0.33, azc: 0.92, ax: 4694, ay: -5388, az: 15013
mxc: 0.45, mxy: 0.25, mzc: -0.22, mx: 3247, my: 1786, mz: -1601

149642  gxc: -0.73, gyc: -0.69, gzc: -5.02, gx: -83, gy: -79, gz: -574
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4709, ay: -5389, az: 14948
mxc: 0.46, mxy: 0.25, mzc: -0.22, mx: 3261, my: 1780, mz: -1568

149870  gxc: -0.56, gyc: -0.69, gzc: -5.17, gx: -64, gy: -79, gz: -591
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4752, ay: -5406, az: 14923
mxc: 0.45, mxy: 0.26, mzc: -0.22, mx: 3240, my: 1832, mz: -1578

150097  gxc: -0.78, gyc: -0.69, gzc: -5.01, gx: -89, gy: -79, gz: -572
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4765, ay: -5400, az: 14959
mxc: 0.45, mxy: 0.25, mzc: -0.21, mx: 3223, my: 1790, mz: -1527

150326  gxc: -0.60, gyc: -0.74, gzc: -4.84, gx: -68, gy: -84, gz: -553
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4719, ay: -5444, az: 14912
mxc: 0.45, mxy: 0.25, mzc: -0.23, mx: 3247, my: 1804, mz: -1624

150553  gxc: -0.82, gyc: -0.83, gzc: -5.05, gx: -94, gy: -95, gz: -577
axc: 0.29, ayc: -0.33, azc: 0.91, ax: 4761, ay: -5403, az: 14875
mxc: 0.45, mxy: 0.25, mzc: -0.23, mx: 3236, my: 1811, mz: -1637

150781  gxc: -0.84, gyc: -0.90, gzc: -5.02, gx: -96, gy: -103, gz: -574
